date_booked,check_in,check_out,nights,room_type,booking_source,lead_time,occupancy_rate_at_booking,day_of_week,is_weekend,month,final_price
2023-05-02,2023-06-05,2023-06-11,6,Deluxe,direct,34,0.7459773202806763,0,0,6,223.80532769434691
2023-07-15,2023-08-01,2023-08-10,9,Suite,expedia,17,0.8669908607614032,1,0,8,354.8261602787915
2023-02-21,2023-04-15,2023-04-20,5,Standard,airbnb,53,0.856901202630063,5,1,4,83.28091761757634
2024-01-06,2024-01-19,2024-01-21,2,Suite,booking.com,13,0.6194051962470151,4,0,1,376.82420761474634
2023-03-18,2023-03-24,2023-04-02,9,Deluxe,airbnb,6,0.7783625443452107,4,0,3,165.74508482253609
2024-04-27,2024-07-04,2024-07-13,9,Suite,direct,68,0.632369603926654,3,0,7,298.14228667675263
2023-05-01,2023-07-10,2023-07-19,9,Suite,direct,70,0.8415657532057078,0,0,7,267.35003768044174
2023-11-21,2023-12-19,2023-12-28,9,Suite,direct,28,0.8295773730098395,1,0,12,272.13977080688744
2023-02-25,2023-03-18,2023-03-26,8,Suite,direct,21,0.7415421865482013,5,1,3,306.04252626698747
2024-06-03,2024-07-02,2024-07-08,6,Standard,direct,29,0.7879608546933574,1,0,7,152.8381159751967
2023-07-04,2023-08-17,2023-08-21,4,Deluxe,expedia,44,0.901668023066274,3,0,8,171.4215255337071
2024-08-11,2024-09-28,2024-10-02,4,Deluxe,booking.com,48,0.5165732496361228,5,1,9,189.73116185864387
2023-12-28,2024-02-01,2024-02-02,1,Suite,expedia,35,0.8291833413220322,3,0,2,261.17847555332514
2023-02-05,2023-04-19,2023-04-20,1,Suite,direct,73,0.5662593941059,2,0,4,200.64303218005125
2023-10-22,2023-12-03,2023-12-10,7,Suite,airbnb,42,0.8162625735077385,6,1,12,316.74187352631935
2024-04-08,2024-06-28,2024-07-06,8,Standard,expedia,81,0.7224528781998935,4,0,6,120.38364156614087
2023-04-12,2023-05-29,2023-06-07,9,Deluxe,airbnb,47,0.8361508921302561,0,0,5,127.47517689958673
2023-05-17,2023-07-24,2023-07-27,3,Standard,direct,68,0.5662038122230075,0,0,7,122.86118093401029
2023-05-29,2023-07-22,2023-07-25,3,Suite,booking.com,54,0.6710434771415703,5,1,7,417.83189657854933
2024-01-05,2024-01-31,2024-02-08,8,Suite,expedia,26,0.5483619396416078,2,0,1,363.12856103058687
2023-06-13,2023-07-01,2023-07-05,4,Standard,airbnb,18,0.9360445166271941,5,1,7,149.46250241903698
2024-05-19,2024-07-11,2024-07-14,3,Standard,expedia,53,0.6331984933842242,3,0,7,129.4679004436633
2024-10-20,2024-11-18,2024-11-23,5,Deluxe,airbnb,29,0.5255711094776714,0,0,11,185.38579648565656
2023-07-05,2023-08-20,2023-08-26,6,Suite,direct,46,0.6323308336982045,6,1,8,446.16397385899273
2023-05-24,2023-08-17,2023-08-23,6,Suite,direct,85,0.6363487156268897,3,0,8,275.6553704189083
2024-01-04,2024-02-03,2024-02-06,3,Deluxe,booking.com,30,0.6866332322155847,5,1,2,229.7499535992276
2024-11-24,2025-02-05,2025-02-08,3,Deluxe,direct,73,0.8477227793224344,2,0,2,94.52727157558458
2024-10-23,2025-01-10,2025-01-12,2,Standard,direct,79,0.8283766183023867,4,0,1,56.8351116638135
2024-08-02,2024-10-22,2024-10-23,1,Suite,expedia,81,0.6269779487501779,1,0,10,186.30032918975508
2023-10-24,2023-12-26,2024-01-03,8,Standard,booking.com,63,0.75701184339354,1,0,12,95.29597366049009
2024-08-19,2024-08-21,2024-08-24,3,Standard,direct,2,0.5262741200938865,2,0,8,190.8498643101387
2024-08-23,2024-09-11,2024-09-20,9,Deluxe,direct,19,0.5191364996318709,2,0,9,183.00619665543869
2024-06-13,2024-08-20,2024-08-21,1,Deluxe,airbnb,68,0.8642544466055047,1,0,8,162.80341301194443
2023-04-28,2023-07-14,2023-07-22,8,Deluxe,airbnb,77,0.8715480484707769,4,0,7,120.82742692176487
2023-07-08,2023-08-14,2023-08-20,6,Deluxe,direct,37,0.8294174512491476,0,0,8,185.48093084247745
2023-06-22,2023-08-12,2023-08-21,9,Suite,booking.com,51,0.8821592076015323,5,1,8,341.2264012627971
2024-07-20,2024-07-31,2024-08-01,1,Standard,airbnb,11,0.8638026929861378,2,0,7,144.38971415778286
2024-10-11,2024-10-15,2024-10-16,1,Suite,expedia,4,0.8300741550381215,1,0,10,257.5770585063319
2023-03-02,2023-04-19,2023-04-28,9,Deluxe,booking.com,48,0.6551972400962782,2,0,4,148.72049419962005
2023-12-29,2024-01-12,2024-01-19,7,Deluxe,direct,14,0.5456287679215889,4,0,1,232.55577319850565
2024-03-02,2024-05-13,2024-05-15,2,Standard,expedia,72,0.6427386207906508,0,0,5,98.51031938064726
2023-02-05,2023-03-09,2023-03-13,4,Suite,expedia,32,0.5978222161695792,3,0,3,273.6011822886891
2024-11-04,2024-11-07,2024-11-11,4,Suite,booking.com,3,0.7252369773042717,3,0,11,294.42650024730034
2023-12-04,2024-02-05,2024-02-13,8,Suite,expedia,63,0.8604702427751425,0,0,2,219.51044271626014
2023-03-28,2023-03-31,2023-04-09,9,Suite,airbnb,3,0.5970722207680369,4,0,3,304.29885233442485
2023-06-14,2023-06-22,2023-06-28,6,Deluxe,expedia,8,0.5924964372269309,3,0,6,282.9501413400495
2023-06-17,2023-09-11,2023-09-19,8,Deluxe,airbnb,86,0.9333069031859083,0,0,9,90.6378719704228
2023-05-18,2023-08-14,2023-08-17,3,Deluxe,airbnb,88,0.7898804030144542,0,0,8,140.38111983307252
2023-02-05,2023-03-27,2023-04-02,6,Standard,airbnb,50,0.732588223456805,0,0,3,70.22820152947631
2024-01-24,2024-02-13,2024-02-17,4,Deluxe,direct,20,0.6106220131208625,1,0,2,226.31342033225027
2023-10-31,2023-11-16,2023-11-25,9,Suite,direct,16,0.6793940931739395,3,0,11,284.19079615122996
2024-11-30,2025-02-06,2025-02-12,6,Standard,booking.com,68,0.7972690355547709,3,0,2,102.32656330121618
2024-10-26,2024-11-27,2024-12-02,5,Standard,airbnb,32,0.5564589742449119,2,0,11,99.2695886166907
2024-02-20,2024-02-21,2024-03-01,9,Suite,airbnb,1,0.6869551390571796,2,0,2,349.77572821851953
2023-09-11,2023-10-06,2023-10-12,6,Suite,booking.com,25,0.9209248787417861,4,0,10,220.2838798008205
2024-10-03,2024-12-15,2024-12-17,2,Suite,expedia,73,0.637362657074227,6,1,12,289.33629539355746
2023-03-01,2023-05-08,2023-05-11,3,Standard,airbnb,68,0.7851720374439612,0,0,5,74.93888629611277
2024-12-04,2025-01-15,2025-01-24,9,Deluxe,expedia,42,0.6208283376581257,2,0,1,189.71118801350786
2024-10-14,2024-11-24,2024-11-25,1,Standard,airbnb,41,0.667677273182304,6,1,11,115.17265658279796
2024-07-01,2024-08-25,2024-08-28,3,Suite,direct,55,0.891139217848226,6,1,8,332.1565687501844
2023-07-22,2023-08-30,2023-09-08,9,Suite,booking.com,39,0.8810882569061155,2,0,8,293.58891819282996
2024-04-12,2024-05-21,2024-05-30,9,Suite,booking.com,39,0.8819113772264423,1,0,5,212.3565695690799
2023-03-03,2023-04-30,2023-05-08,8,Deluxe,airbnb,58,0.5624064189855267,6,1,4,171.75293822116333
2024-05-28,2024-08-23,2024-08-26,3,Deluxe,direct,87,0.5440018838846962,4,0,8,171.02710872015416
2023-10-25,2023-12-23,2023-12-28,5,Standard,airbnb,59,0.5837801053220057,5,1,12,129.4873742287917
2023-11-25,2023-12-22,2023-12-27,5,Standard,direct,27,0.5840047693152951,4,0,12,130.78443181761273
2024-01-14,2024-03-23,2024-03-30,7,Deluxe,expedia,69,0.9268443812330718,5,1,3,107.76546902215343
2024-07-07,2024-07-25,2024-07-27,2,Suite,expedia,18,0.5129658893945185,3,0,7,467.2262901038986
2023-05-21,2023-08-10,2023-08-11,1,Suite,airbnb,81,0.7723298205145854,3,0,8,250.8440441580773
2024-01-13,2024-01-18,2024-01-21,3,Standard,booking.com,5,0.8575337217075725,3,0,1,137.93649487616833
2024-06-09,2024-06-28,2024-07-03,5,Suite,expedia,19,0.7757255382688812,4,0,6,370.7731557698863
2023-05-16,2023-08-07,2023-08-10,3,Deluxe,direct,83,0.8075742645938,0,0,8,152.91662142419761
2024-03-18,2024-06-02,2024-06-07,5,Standard,booking.com,76,0.9278181893111868,6,1,6,114.10047494023661
2024-06-11,2024-07-26,2024-07-31,5,Standard,booking.com,45,0.7926633782108299,4,0,7,130.60888172556136
2023-02-12,2023-03-25,2023-03-27,2,Deluxe,direct,41,0.5032914745281787,5,1,3,200.49824710835657
2023-11-01,2023-12-13,2023-12-19,6,Suite,expedia,42,0.6843645769592632,2,0,12,294.8355137527395
2024-11-11,2025-01-11,2025-01-13,2,Deluxe,expedia,61,0.776443599009788,5,1,1,151.6975482259451
2023-11-20,2023-12-12,2023-12-18,6,Standard,booking.com,22,0.6777101014535863,1,0,12,123.15538594890921
2024-05-25,2024-06-15,2024-06-18,3,Suite,airbnb,21,0.6561044070304287,5,1,6,498.05793121536135
2023-09-22,2023-12-14,2023-12-21,7,Suite,booking.com,83,0.7335525477704377,3,0,12,213.54920146541707
2023-04-02,2023-04-11,2023-04-20,9,Standard,airbnb,9,0.7942193917486032,1,0,4,98.36758195278414
2024-05-28,2024-06-25,2024-07-02,7,Suite,direct,28,0.6898061602854613,1,0,6,394.53938974618814
2023-05-24,2023-08-07,2023-08-10,3,Suite,direct,75,0.5130966231830084,0,0,8,317.47530446984115
2023-12-30,2024-03-16,2024-03-24,8,Deluxe,airbnb,77,0.6571935167936023,5,1,3,147.37394935995854
2023-04-29,2023-05-20,2023-05-25,5,Suite,airbnb,21,0.5711654276331676,5,1,5,372.041759508833
2023-07-16,2023-07-27,2023-07-30,3,Suite,airbnb,11,0.8760255470514585,3,0,7,357.92096733321637
2024-04-12,2024-07-04,2024-07-06,2,Suite,direct,83,0.72250022598956,3,0,7,251.82963859922666
2024-02-06,2024-03-14,2024-03-15,1,Standard,expedia,37,0.8331511190451149,3,0,3,75.20676528748636
2024-03-07,2024-04-30,2024-05-02,2,Suite,booking.com,54,0.9094158337796181,1,0,4,185.6188080879577
2024-07-09,2024-09-28,2024-09-30,2,Standard,airbnb,81,0.8971575434992245,5,1,9,62.80047409013498
2023-05-28,2023-06-06,2023-06-13,7,Suite,expedia,9,0.8334696195375713,1,0,6,383.48683514255265
2024-05-02,2024-05-08,2024-05-11,3,Standard,expedia,6,0.646238576857334,2,0,5,126.7797873473602
2024-05-24,2024-06-18,2024-06-25,7,Suite,expedia,25,0.8101919492747289,1,0,6,348.75323506132435
2024-12-19,2024-12-23,2024-12-30,7,Deluxe,expedia,4,0.6248744520459071,0,0,12,244.93415279465432
2024-06-16,2024-07-04,2024-07-06,2,Suite,direct,18,0.9180755508306558,3,0,7,338.13331104087405
2024-02-16,2024-03-20,2024-03-23,3,Standard,airbnb,33,0.9324713426972433,2,0,3,84.8608382878648
2024-04-17,2024-05-28,2024-06-06,9,Deluxe,expedia,41,0.822443512595601,1,0,5,123.48332050678104
2023-08-14,2023-10-11,2023-10-18,7,Suite,airbnb,58,0.5633175849812608,2,0,10,233.806448429887
2023-01-18,2023-03-01,2023-03-03,2,Standard,direct,42,0.5922589934698604,2,0,3,107.2029528415674
2024-09-08,2024-10-06,2024-10-10,4,Suite,booking.com,28,0.7624592759296573,6,1,10,292.8749035134163
2023-03-15,2023-05-23,2023-05-25,2,Deluxe,booking.com,69,0.7155157541759305,1,0,5,102.35889757847197
2024-02-04,2024-04-05,2024-04-10,5,Standard,expedia,61,0.6779381441563601,4,0,4,89.26379215867618
2024-04-22,2024-05-07,2024-05-13,6,Suite,airbnb,15,0.6699243782709212,1,0,5,293.7370667747287
2023-06-12,2023-08-02,2023-08-08,6,Suite,expedia,51,0.7195247762025991,2,0,8,333.87729077860314
2023-03-27,2023-04-23,2023-04-24,1,Standard,direct,27,0.6530023835060471,6,1,4,125.07066254922091
2023-08-23,2023-08-25,2023-08-31,6,Suite,booking.com,2,0.8178385699555462,4,0,8,393.83328943089145
2024-02-18,2024-04-28,2024-05-02,4,Deluxe,airbnb,70,0.8987951684638769,6,1,4,120.9553674563939
2023-07-23,2023-09-21,2023-09-29,8,Suite,booking.com,60,0.5290969923568005,3,0,9,249.8569444081942
2024-11-24,2025-01-04,2025-01-07,3,Deluxe,expedia,41,0.847716707369079,5,1,1,152.3351705723196
2024-11-09,2025-01-13,2025-01-19,6,Standard,airbnb,65,0.849641578685665,0,0,1,73.05019265153592
2024-01-10,2024-01-14,2024-01-16,2,Suite,direct,4,0.6017667222194495,6,1,1,467.41677904684957
2024-06-19,2024-07-14,2024-07-23,9,Standard,direct,25,0.6945078552585702,6,1,7,199.29573349471366
2023-12-23,2024-03-17,2024-03-20,3,Deluxe,booking.com,85,0.5517571657901494,6,1,3,138.87393633164675
2024-12-11,2025-03-10,2025-03-15,5,Suite,airbnb,89,0.7182153726212388,0,0,3,169.1953402213507
2023-09-21,2023-11-17,2023-11-21,4,Deluxe,expedia,57,0.8183065898133581,4,0,11,122.09558163540328
2024-12-04,2025-01-07,2025-01-16,9,Standard,airbnb,34,0.8847930485123,1,0,1,128.04772072967685
2023-08-09,2023-08-28,2023-08-30,2,Suite,expedia,19,0.5583042591249904,0,0,8,446.0864981440977
2023-10-16,2023-11-04,2023-11-05,1,Suite,airbnb,19,0.6561562350149079,5,1,11,338.23458713424424
2024-10-12,2024-12-16,2024-12-24,8,Suite,direct,65,0.8733314904444311,0,0,12,201.2372632765068
2024-11-01,2024-11-21,2024-11-22,1,Deluxe,expedia,20,0.9125436600528314,3,0,11,144.57349222742857
2024-08-01,2024-10-21,2024-10-23,2,Suite,direct,81,0.7919554792442651,0,0,10,167.5800844353287
2023-01-24,2023-01-27,2023-02-02,6,Suite,direct,3,0.6954800722548918,4,0,1,372.5865076911297
2023-08-16,2023-09-28,2023-09-29,1,Standard,airbnb,43,0.5582012922330193,3,0,9,113.56753341354306
2023-10-11,2023-10-13,2023-10-22,9,Suite,booking.com,2,0.522915408616231,4,0,10,344.9371279495007
2023-05-29,2023-06-16,2023-06-18,2,Suite,airbnb,18,0.5630103415063353,4,0,6,463.38325588560326
2024-09-06,2024-11-23,2024-11-26,3,Standard,booking.com,78,0.7173505836471166,5,1,11,72.61620110057
2023-09-27,2023-11-23,2023-11-24,1,Standard,expedia,57,0.7689182444413902,3,0,11,73.0866892149946
2024-05-18,2024-08-01,2024-08-10,9,Deluxe,airbnb,75,0.6339696625109147,3,0,8,167.98675771787777
2024-06-20,2024-08-31,2024-09-07,7,Standard,airbnb,72,0.621499225789732,5,1,8,137.6259920914166
2024-04-07,2024-04-17,2024-04-24,7,Suite,airbnb,10,0.7656223522548657,2,0,4,252.1471125642024
2023-01-05,2023-02-18,2023-02-22,4,Deluxe,expedia,44,0.5897162646467282,5,1,2,199.6750092762139
2024-11-10,2024-12-03,2024-12-11,8,Standard,booking.com,23,0.7816667666350354,1,0,12,136.624863124391
2024-05-25,2024-07-23,2024-07-27,4,Suite,direct,59,0.8472515268773644,1,0,7,288.30335378632196
2023-08-22,2023-08-23,2023-08-31,8,Standard,booking.com,1,0.9135303057621844,2,0,8,149.29303829988905
2024-06-16,2024-08-30,2024-08-31,1,Standard,expedia,75,0.7821964645939152,4,0,8,95.78866595259576
2023-08-15,2023-10-27,2023-11-02,6,Standard,direct,73,0.6185314184788683,4,0,10,94.64000074177653
2023-05-21,2023-07-15,2023-07-21,6,Suite,expedia,55,0.5500532023106717,5,1,7,437.66099296912154
2023-07-29,2023-09-22,2023-09-24,2,Suite,booking.com,55,0.7160183859155691,4,0,9,228.67676966267018
2023-11-09,2023-11-21,2023-11-26,5,Suite,airbnb,12,0.5041847324600778,1,0,11,323.0888815191819
2024-11-13,2024-12-23,2025-01-01,9,Suite,direct,40,0.5768158696604522,0,0,12,327.9562938858335
2023-05-24,2023-06-15,2023-06-18,3,Deluxe,booking.com,22,0.9399644845154491,3,0,6,184.07595636463788
2023-02-26,2023-03-04,2023-03-13,9,Deluxe,airbnb,6,0.7737669957736728,5,1,3,174.76335258041965
2024-08-06,2024-10-03,2024-10-09,6,Standard,airbnb,58,0.8838538626439044,3,0,10,80.91449865032733
2024-07-11,2024-07-30,2024-08-08,9,Suite,booking.com,19,0.5446140126796731,1,0,7,461.4404231516219
2023-11-13,2024-02-01,2024-02-09,8,Suite,expedia,80,0.8452865765964556,3,0,2,195.25707760874326
2023-03-31,2023-05-27,2023-06-04,8,Suite,booking.com,57,0.5599048220589768,5,1,5,293.5491782980605
2024-05-15,2024-08-05,2024-08-10,5,Suite,airbnb,82,0.5287610184453512,0,0,8,300.40258564190174
2023-01-14,2023-03-02,2023-03-05,3,Deluxe,booking.com,47,0.5989041742379647,3,0,3,153.88335418281665
2023-10-25,2023-11-24,2023-11-30,6,Deluxe,airbnb,30,0.7129134697254353,4,0,11,140.26516151430113
2024-07-26,2024-09-18,2024-09-27,9,Deluxe,booking.com,54,0.5585572107373744,2,0,9,143.89803046556176
2024-08-19,2024-10-25,2024-10-31,6,Standard,expedia,67,0.6717875123477601,4,0,10,74.44225727265747
2023-09-11,2023-09-13,2023-09-14,1,Standard,direct,2,0.5180991829893193,2,0,9,117.23202265220363
2023-08-14,2023-09-15,2023-09-23,8,Suite,expedia,32,0.5144008578854181,4,0,9,277.2773872651469
2024-06-21,2024-07-18,2024-07-21,3,Standard,expedia,27,0.8066514368446924,3,0,7,133.36212526786156
2023-05-30,2023-07-10,2023-07-12,2,Suite,airbnb,41,0.9265037884789009,0,0,7,285.1446964310458
2023-05-04,2023-05-08,2023-05-16,8,Suite,airbnb,4,0.9153669685400434,0,0,5,249.66203428534942
2024-10-27,2024-11-03,2024-11-07,4,Standard,airbnb,7,0.9266670246272126,6,1,11,127.39624691546508
2024-07-06,2024-09-26,2024-10-01,5,Deluxe,airbnb,82,0.7883742605661932,3,0,9,115.88945758482141
2024-05-31,2024-06-29,2024-07-02,3,Deluxe,direct,29,0.7847131262742721,5,1,6,257.081950074298
2023-02-23,2023-03-03,2023-03-06,3,Deluxe,direct,8,0.917267050916615,4,0,3,144.98626535217107
2024-09-09,2024-11-25,2024-11-29,4,Suite,expedia,77,0.5260759160186108,0,0,11,194.84293792724304
2023-06-20,2023-07-27,2023-08-03,7,Deluxe,booking.com,37,0.8139837595616368,3,0,7,221.72052592094366
2024-11-17,2025-02-13,2025-02-16,3,Standard,airbnb,88,0.8971232593057124,3,0,2,59.84369758716001
2024-01-16,2024-03-13,2024-03-16,3,Standard,airbnb,57,0.6058470323598367,2,0,3,83.9393834007327
2024-10-17,2024-11-14,2024-11-19,5,Deluxe,airbnb,28,0.6005074092968231,3,0,11,161.99320521745318
2024-04-22,2024-05-01,2024-05-05,4,Deluxe,expedia,9,0.5838735539036829,2,0,5,197.5363832613625
2024-07-09,2024-08-14,2024-08-20,6,Deluxe,expedia,36,0.9140752909582981,2,0,8,170.60640120949253
2023-10-12,2023-11-24,2023-12-02,8,Suite,expedia,43,0.6654692143867551,4,0,11,258.18957095069317
2024-01-28,2024-03-15,2024-03-21,6,Standard,booking.com,47,0.8312247338517796,4,0,3,83.66625610235778
2023-09-17,2023-10-31,2023-11-07,7,Suite,expedia,44,0.9362861783093079,1,0,10,189.954423098002
2023-07-30,2023-08-05,2023-08-13,8,Suite,airbnb,6,0.5810012643801409,5,1,8,575.8535135726427
2024-07-23,2024-10-05,2024-10-13,8,Deluxe,direct,74,0.7904095619145626,5,1,10,109.69170144178378
2023-08-14,2023-09-06,2023-09-09,3,Deluxe,expedia,23,0.8424076167423571,2,0,9,160.44349520373743
2024-11-20,2025-01-02,2025-01-11,9,Deluxe,direct,43,0.6871637377770448,3,0,1,162.85185417374674
2024-07-24,2024-08-14,2024-08-17,3,Standard,booking.com,21,0.6705869013444101,2,0,8,165.23081557982252
2023-07-06,2023-07-20,2023-07-27,7,Suite,expedia,14,0.6406087635570727,3,0,7,443.0145640973862
2024-06-16,2024-06-27,2024-07-05,8,Deluxe,expedia,11,0.6684116672357554,3,0,6,264.1915254133146
2023-12-06,2023-12-08,2023-12-09,1,Standard,direct,2,0.8909781887040504,4,0,12,127.01019194308303
2023-11-25,2024-01-14,2024-01-15,1,Standard,direct,50,0.5784687126289931,6,1,1,147.85756084790134
2024-06-03,2024-07-04,2024-07-07,3,Deluxe,airbnb,31,0.5663598263464006,3,0,7,252.67608248987227
2024-03-05,2024-04-29,2024-05-08,9,Deluxe,booking.com,55,0.9059542353970538,0,0,4,128.92487297238642
2023-04-15,2023-07-05,2023-07-09,4,Standard,airbnb,81,0.6409597699217908,2,0,7,119.23634626561731
2023-11-26,2024-01-03,2024-01-12,9,Suite,booking.com,38,0.6800644736810051,2,0,1,308.6488704978646
2023-07-18,2023-09-02,2023-09-03,1,Standard,booking.com,46,0.8596862915257754,5,1,9,87.57597671222241
2024-02-22,2024-02-26,2024-03-06,9,Standard,booking.com,4,0.6813115637942175,0,0,2,134.87191140894438
2024-03-09,2024-04-28,2024-05-05,7,Deluxe,airbnb,50,0.6413802712528636,6,1,4,163.98783219759773
2023-01-24,2023-03-28,2023-04-03,6,Deluxe,direct,63,0.5839302113512553,1,0,3,128.01058596173306
2024-07-28,2024-10-14,2024-10-16,2,Suite,booking.com,78,0.7144095667288329,0,0,10,176.2865446249092
2024-11-01,2024-12-11,2024-12-18,7,Suite,airbnb,40,0.67111841901182,2,0,12,290.9764669736754
2024-01-10,2024-03-07,2024-03-09,2,Standard,direct,57,0.5488468669752651,3,0,3,94.69143804711281
2024-05-23,2024-06-05,2024-06-12,7,Deluxe,airbnb,13,0.7690328514241771,2,0,6,249.09481397757767
2024-05-16,2024-08-01,2024-08-03,2,Deluxe,airbnb,77,0.7898482624996821,3,0,8,147.23766869695933
2023-12-04,2024-01-10,2024-01-16,6,Suite,airbnb,37,0.9014207502924656,2,0,1,221.59480165456426
2023-02-24,2023-05-03,2023-05-11,8,Deluxe,airbnb,68,0.665219469292853,2,0,5,115.52495751737396
2024-05-31,2024-06-25,2024-06-28,3,Standard,booking.com,25,0.6149768071313297,1,0,6,187.42376334968915
2023-07-17,2023-07-26,2023-07-29,3,Standard,airbnb,9,0.7450565920951989,2,0,7,178.2418729262677
2024-06-14,2024-08-20,2024-08-27,7,Suite,direct,67,0.6785002678780907,1,0,8,289.957115326965
2023-04-12,2023-05-27,2023-05-31,4,Suite,booking.com,45,0.7784001949170045,5,1,5,262.57308089904717
2023-01-05,2023-01-21,2023-01-27,6,Deluxe,expedia,16,0.7210694674156546,5,1,1,222.87980978351678
2024-10-12,2024-11-24,2024-12-01,7,Suite,airbnb,43,0.6484065251343778,6,1,11,284.5528244161519
2024-02-18,2024-03-02,2024-03-06,4,Standard,direct,13,0.5541475056133391,5,1,3,153.18374240772954
2023-10-13,2023-12-12,2023-12-19,7,Deluxe,expedia,60,0.8920802888418782,1,0,12,134.39090475246925
2023-10-27,2023-12-16,2023-12-20,4,Standard,airbnb,50,0.6003937460696809,5,1,12,141.64180525933173
2024-03-23,2024-03-31,2024-04-06,6,Suite,booking.com,8,0.7586560560583454,6,1,3,321.9986545716757
2023-09-21,2023-10-20,2023-10-21,1,Deluxe,expedia,29,0.6855762025942795,4,0,10,146.57509526653087
2024-12-10,2025-02-10,2025-02-14,4,Suite,expedia,62,0.9495005469970106,0,0,2,185.33055745077763
2024-07-02,2024-09-08,2024-09-16,8,Standard,airbnb,68,0.7093861599396174,6,1,9,95.6455165861501
2023-09-07,2023-10-23,2023-10-31,8,Standard,booking.com,46,0.8931557046781597,0,0,10,72.35883526180666
2023-02-19,2023-04-21,2023-04-25,4,Standard,expedia,61,0.731574366215289,4,0,4,71.5837627620572
2023-09-09,2023-10-26,2023-11-02,7,Deluxe,direct,47,0.5770459617675101,3,0,10,134.23643478927
2024-05-02,2024-06-07,2024-06-15,8,Deluxe,expedia,36,0.7291346941122685,4,0,6,221.85619596412442
2024-08-30,2024-09-13,2024-09-16,3,Standard,booking.com,14,0.8572022500076868,4,0,9,108.09600341240775
2023-02-04,2023-05-04,2023-05-09,5,Suite,expedia,89,0.8508001191012471,3,0,5,147.74316275919452
2023-11-10,2023-11-30,2023-12-03,3,Suite,expedia,20,0.5607642555870145,3,0,11,298.3723699123554
2023-12-14,2024-01-12,2024-01-13,1,Deluxe,airbnb,29,0.8201111972080531,4,0,1,148.76796556945104
2024-05-26,2024-06-14,2024-06-18,4,Deluxe,direct,19,0.7748094312158494,4,0,6,230.090215426616
2024-07-13,2024-08-16,2024-08-23,7,Standard,booking.com,34,0.7630103657162552,4,0,8,144.13903754327913
2024-05-24,2024-08-11,2024-08-13,2,Suite,booking.com,79,0.597976587049276,6,1,8,348.87100444481933
2023-05-23,2023-05-26,2023-06-03,8,Suite,expedia,3,0.5503075032306611,4,0,5,323.75321462584924
2024-11-28,2025-01-04,2025-01-05,1,Standard,booking.com,37,0.5916269625613858,5,1,1,160.12517685953267
2024-09-27,2024-11-26,2024-12-02,6,Standard,expedia,60,0.8424721259258007,1,0,11,76.56291928512388
2024-12-20,2025-02-03,2025-02-07,4,Suite,direct,45,0.6162671363933876,0,0,2,305.21646332727306
2024-03-22,2024-04-21,2024-04-25,4,Suite,airbnb,30,0.6400332199199934,6,1,4,305.4803052170871
2024-12-08,2025-01-24,2025-02-02,9,Standard,direct,47,0.8856704899985333,4,0,1,88.66279788864283
2023-10-08,2023-12-21,2023-12-24,3,Deluxe,direct,74,0.7557832921513764,3,0,12,140.10776530876052
2023-08-23,2023-09-06,2023-09-13,7,Deluxe,expedia,14,0.7950291355827616,2,0,9,155.93956425124114
2023-12-03,2023-12-05,2023-12-13,8,Standard,expedia,2,0.591162386978647,1,0,12,162.4219880305102
2023-06-12,2023-08-28,2023-08-30,2,Deluxe,expedia,77,0.7326861908986574,0,0,8,156.52375474479885
2024-01-18,2024-02-27,2024-03-01,3,Deluxe,booking.com,40,0.680121953884566,1,0,2,175.97096369359275
2023-06-20,2023-08-04,2023-08-06,2,Deluxe,booking.com,45,0.8709976992821838,4,0,8,174.24797457478178
2023-08-22,2023-09-22,2023-09-28,6,Standard,booking.com,31,0.8663720807090007,4,0,9,86.28791156546346
2023-03-22,2023-03-26,2023-04-02,7,Deluxe,expedia,4,0.5659505608870132,6,1,3,233.67908787946732
2023-06-01,2023-06-24,2023-06-25,1,Suite,airbnb,23,0.7060642910295984,5,1,6,459.6167722579985
2023-09-05,2023-11-15,2023-11-17,2,Deluxe,direct,71,0.9011291737287481,2,0,11,121.28932036697749
2024-08-18,2024-09-03,2024-09-12,9,Standard,booking.com,16,0.7740183291741775,1,0,9,94.39520986939247
2023-08-17,2023-09-22,2023-09-30,8,Suite,direct,36,0.6735311925990027,4,0,9,236.89383318053373
2024-05-17,2024-06-04,2024-06-12,8,Suite,airbnb,18,0.8081117999203493,1,0,6,371.2596749241891
2024-05-22,2024-06-03,2024-06-09,6,Deluxe,airbnb,12,0.5657058388912395,0,0,6,292.42810457122926
2024-09-18,2024-11-09,2024-11-12,3,Suite,booking.com,52,0.5182722036240489,5,1,11,311.53761378732986
2023-06-19,2023-08-07,2023-08-12,5,Suite,direct,49,0.5909393891249548,0,0,8,385.42580437854065
2024-05-01,2024-05-10,2024-05-12,2,Standard,direct,9,0.5951218043659543,4,0,5,136.37466519003607
2023-03-13,2023-04-21,2023-04-29,8,Deluxe,airbnb,39,0.8800555061317894,4,0,4,122.05920044571252
2023-08-20,2023-09-17,2023-09-25,8,Standard,airbnb,28,0.9165332060908927,6,1,9,83.44018161746602
2023-12-14,2024-02-05,2024-02-10,5,Standard,booking.com,53,0.8749463473999961,0,0,2,92.0365683729013
2024-03-02,2024-04-10,2024-04-11,1,Deluxe,expedia,39,0.7213484420774808,2,0,4,143.68362955301617
